,,,,,,,,,,,,,,,,,,
,,,,,Loading Unit Time Profile,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Report Created On:,,,,,10-08-2026
,Parameters:,,,,,,,,,Description:,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,This report contains a spreadsheet of all the status that a specified loading unit has incurred for the specified time period.,,,,,,,,
,,Start Shift Date:,,,01-07-2026,,,,,,,,,,,,,
,,End Shift Date:,,,31-07-2026,,,,,,,,,,,,,
,,Loader:,,,EX007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,IsDst:,,,False,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,01-07-2026,,,,,,,,,,,,,,,,,
,Timestamp,,,,,Status Code,,Sub-Status Code,,,,"Duration
(min)",,,Hauling Unit,,,
,01-07-2026,,,,,LU Loading,,,,,,0.32,,,RD251,,,
,01-07-2026,,,,,LU Loading,,,,,,2.77,,,RD251,,,
,01-07-2026,,,,,Waiting,,,,,,0.63,,,RD253,,,
,01-07-2026,,,,,LU Loading,,,,,,2.93,,,RD253,,,
,01-07-2026,,,,,Spotting,,,,,,0.77,,,RD247,,,
,01-07-2026,,,,,LU Loading,,,,,,2.77,,,RD247,,,
,01-07-2026,,,,,Waiting,,,,,,0.17,,,RD235,,,
,01-07-2026,,,,,LU Loading,,,,,,3.7,,,RD235,,,
,01-07-2026,,,,,LU Loading,,,,,,2.35,,,RD229,,,
,01-07-2026,,,,,Waiting,,,,,,6.1,,,RD251,,,
,01-07-2026,,,,,LU Loading,,,,,,2.7,,,RD251,,,
,01-07-2026,,,,,Spotting,,,,,,0.03,,,RD247,,,
,01-07-2026,,,,,LU Loading,,,,,,2.68,,,RD247,,,
,01-07-2026,,,,,Waiting,,,,,,3.33,,,RD235,,,
,01-07-2026,,,,,Spotting,,,,,,1.65,,,RD235,,,
,01-07-2026,,,,,LU Loading,,,,,,3.63,,,RD235,,,
,01-07-2026,,,,,Waiting,,,,,,0.97,,,RD251,,,
,01-07-2026,,,,,LU Loading,,,,,,2.65,,,RD251,,,
,01-07-2026,,,,,Waiting,,,,,,0.15,,,RD229,,,
,01-07-2026,,,,,LU Loading,,,,,,2.27,,,RD229,,,
,01-07-2026,,,,,Waiting,,,,,,0.58,,,RD247,,,
,01-07-2026,,,,,LU Loading,,,,,,2.25,,,RD247,,,
,01-07-2026,,,,,Waiting,,,,,,5,,,RD253,,,
,01-07-2026,,,,,LU Loading,,,,,,2.97,,,RD253,,,
,01-07-2026,,,,,Waiting,,,,,,0.37,,,RD235,,,
,01-07-2026,,,,,LU Loading,,,,,,2.37,,,RD235,,,
,01-07-2026,,,,,Waiting,,,,,,0.07,,,RD229,,,
,01-07-2026,,,,,LU Loading,,,,,,2.45,,,RD229,,,
,01-07-2026,,,,,LU Loading,,,,,,3.47,,,RD253,,,
,01-07-2026,,,,,Spotting,,,,,,0.03,,,RD247,,,
,01-07-2026,,,,,LU Loading,,,,,,2.42,,,RD247,,,
,01-07-2026,,,,,LU Loading,,,,,,0.22,,,RD253,,,
,01-07-2026,,,,,Waiting,,,,,,3.3,,,RD229,,,
,01-07-2026,,,,,LU Loading,,,,,,2.5,,,RD229,,,
,01-07-2026,,,,,Spotting,,,,,,0.12,,,RD251,,,
,01-07-2026,,,,,LU Loading,,,,,,3.15,,,RD251,,,
,01-07-2026,,,,,Waiting,,,,,,3.17,,,RD247,,,
,01-07-2026,,,,,LU Loading,,,,,,2.17,,,RD247,,,
,01-07-2026,,,,,Waiting,,,,,,0.33,,,RD253,,,
,01-07-2026,,,,,Spotting,,,,,,0.55,,,RD253,,,
,01-07-2026,,,,,LU Loading,,,,,,3.08,,,RD253,,,
,01-07-2026,,,,,Waiting,,,,,,1.43,,,RD235,,,
,01-07-2026,,,,,LU Loading,,,,,,3.03,,,RD235,,,
,01-07-2026,,,,,LU Loading,,,,,,2.87,,,RD229,,,
,01-07-2026,,,,,Waiting,,,,,,1.85,,,RD229,,,
,01-07-2026,,,,,LU Loading,,,,,,3.07,,,RD229,,,
,01-07-2026,,,,,Waiting,,,,,,0.33,,,RD247,,,
,01-07-2026,,,,,LU Loading,,,,,,2.58,,,RD247,,,
,01-07-2026,,,,,Waiting,,,,,,0.58,,,RD251,,,
,01-07-2026,,,,,Spotting,,,,,,0.45,,,RD251,,,
,01-07-2026,,,,,LU Loading,,,,,,3.2,,,RD251,,,
,01-07-2026,,,,,Waiting,,,,,,0.98,,,RD253,,,
,01-07-2026,,,,,LU Loading,,,,,,3.25,,,RD253,,,
,01-07-2026,,,,,Spotting,,,,,,0.38,,,RD235,,,
,01-07-2026,,,,,LU Loading,,,,,,3.52,,,RD235,,,
,01-07-2026,,,,,Spotting,,,,,,0.25,,,RD229,,,
,01-07-2026,,,,,LU Loading,,,,,,3.05,,,RD229,,,
,01-07-2026,,,,,Waiting,,,,,,6.52,,,RD237,,,
,01-07-2026,,,,,Shift Change,,,,,,27,,,RD237,,,
,01-07-2026,,,,,Shift Change,,,,,,37.58,,,RD237,,,
,01-07-2026,,,,,Waiting,,,,,,13.02,,,RD237,,,
,01-07-2026,,,,,LU Loading,,,,,,2.98,,,RD237,,,
,01-07-2026,,,,,Waiting,,,,,,3.48,,,RD143,,,
,01-07-2026,,,,,LU Loading,,,,,,2.13,,,RD143,,,
,01-07-2026,,,,,Spotting,,,,,,1.32,,,RD251,,,
