textbox7,textbox19,textbox20,textbox22,textbox29,textbox21,textbox27,textbox26,textbox28,textbox24,textbox10,textbox11,textbox30,textbox31,textbox33,textbox32
Delay by Loading Unit and Status Code,Report Created On:,12-08-2026,Description:,Parameters:,This report contains a matrix identifying the delay and down statuses for all loading units during a specified time period.  The report is grouped by fleet.,Start Shift Date:,01-07-2026,End Shift Date:,10-07-2026,,,Fleet:,All,Loader:,All

textbox4,Textbox1,FLEET_IDENT,EQUIP_IDENT,STATUS_DESC,textbox2,Textbox42,Textbox44,Textbox13,Textbox14,Textbox37,Textbox12,Textbox15,Textbox46
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX004,Pit Closed,0.06,Total,85.33,Total,0.06,154.36,Total,0.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX004,Scheduled Service,,Total,85.33,Total,,154.36,Total,15.55,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX004,Shift Change,25.74,Total,85.33,Total,57.69,154.36,Total,411.51,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX004,Shift Incharge Instruction,,Total,85.33,Total,,154.36,Total,0.63,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX004,Stuck in Mud,,Total,85.33,Total,,154.36,Total,0.99,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX004,Tea/ Breakfast / Snacks,2.98,Total,85.33,Total,4.21,154.36,Total,91.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX004,Toilet Break,,Total,85.33,Total,0.12,154.36,Total,2.09,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX004,Weather,0.02,Total,85.33,Total,0.02,154.36,Total,0.87,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005, Down,12.96,Total,69.03,Total,37.92,154.36,Total,774.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Blasting,1.30,Total,69.03,Total,8.49,154.36,Total,59.94,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Breakdown Maintenance,,Total,69.03,Total,,154.36,Total,2.27,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Bucket Teeth Change,,Total,69.03,Total,,154.36,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Cable Shifting,,Total,69.03,Total,,154.36,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Change Operators,,Total,69.03,Total,0.29,154.36,Total,1.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Clean & Remove,,Total,69.03,Total,,154.36,Total,0.28,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Daily Service,14.18,Total,69.03,Total,30.48,154.36,Total,156.53,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Delay At Hopper,,Total,69.03,Total,,154.36,Total,7.71,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Fuel Filling,1.03,Total,69.03,Total,1.06,154.36,Total,4.47,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Lightning,,Total,69.03,Total,,154.36,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Marching,6.25,Total,69.03,Total,14.02,154.36,Total,119.97,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Meeting,,Total,69.03,Total,,154.36,Total,0.16,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Pit Closed,,Total,69.03,Total,0.06,154.36,Total,0.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Scheduled Service,,Total,69.03,Total,,154.36,Total,15.55,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Shift Change,31.96,Total,69.03,Total,57.69,154.36,Total,411.51,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Shift Incharge Instruction,,Total,69.03,Total,,154.36,Total,0.63,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Stuck in Mud,,Total,69.03,Total,,154.36,Total,0.99,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Tea/ Breakfast / Snacks,1.23,Total,69.03,Total,4.21,154.36,Total,91.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Toilet Break,0.12,Total,69.03,Total,0.12,154.36,Total,2.09,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F09-Tata Hitachi EX2500-6,EX005,Weather,,Total,69.03,Total,0.02,154.36,Total,0.87,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05, Down,35.31,Total,103.33,Total,57.28,201.28,Total,774.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Blasting,0.89,Total,103.33,Total,5.88,201.28,Total,59.94,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Breakdown Maintenance,,Total,103.33,Total,,201.28,Total,2.27,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Bucket Teeth Change,,Total,103.33,Total,0.00,201.28,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Cable Shifting,,Total,103.33,Total,,201.28,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Change Operators,,Total,103.33,Total,0.01,201.28,Total,1.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Clean & Remove,,Total,103.33,Total,,201.28,Total,0.28,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Daily Service,34.61,Total,103.33,Total,56.39,201.28,Total,156.53,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Delay At Hopper,2.45,Total,103.33,Total,7.71,201.28,Total,7.71,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Fuel Filling,,Total,103.33,Total,,201.28,Total,4.47,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Lightning,,Total,103.33,Total,,201.28,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Marching,7.59,Total,103.33,Total,19.42,201.28,Total,119.97,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Meeting,,Total,103.33,Total,,201.28,Total,0.16,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Pit Closed,,Total,103.33,Total,,201.28,Total,0.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Scheduled Service,,Total,103.33,Total,,201.28,Total,15.55,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Shift Change,19.82,Total,103.33,Total,43.86,201.28,Total,411.51,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Shift Incharge Instruction,,Total,103.33,Total,,201.28,Total,0.63,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Stuck in Mud,,Total,103.33,Total,,201.28,Total,0.99,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Tea/ Breakfast / Snacks,2.66,Total,103.33,Total,10.73,201.28,Total,91.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Toilet Break,,Total,103.33,Total,,201.28,Total,2.09,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K05,Weather,,Total,103.33,Total,,201.28,Total,0.87,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06, Down,21.96,Total,97.94,Total,57.28,201.28,Total,774.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Blasting,4.99,Total,97.94,Total,5.88,201.28,Total,59.94,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Breakdown Maintenance,,Total,97.94,Total,,201.28,Total,2.27,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Bucket Teeth Change,0.00,Total,97.94,Total,0.00,201.28,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Cable Shifting,,Total,97.94,Total,,201.28,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Change Operators,0.01,Total,97.94,Total,0.01,201.28,Total,1.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Clean & Remove,,Total,97.94,Total,,201.28,Total,0.28,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Daily Service,21.78,Total,97.94,Total,56.39,201.28,Total,156.53,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Delay At Hopper,5.26,Total,97.94,Total,7.71,201.28,Total,7.71,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Fuel Filling,,Total,97.94,Total,,201.28,Total,4.47,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Lightning,,Total,97.94,Total,,201.28,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Marching,11.84,Total,97.94,Total,19.42,201.28,Total,119.97,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Meeting,,Total,97.94,Total,,201.28,Total,0.16,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Pit Closed,,Total,97.94,Total,,201.28,Total,0.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Scheduled Service,,Total,97.94,Total,,201.28,Total,15.55,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Shift Change,24.04,Total,97.94,Total,43.86,201.28,Total,411.51,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Shift Incharge Instruction,,Total,97.94,Total,,201.28,Total,0.63,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Stuck in Mud,,Total,97.94,Total,,201.28,Total,0.99,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Tea/ Breakfast / Snacks,8.06,Total,97.94,Total,10.73,201.28,Total,91.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Toilet Break,,Total,97.94,Total,,201.28,Total,2.09,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F11-Caterpillar 988H,PL2K06,Weather,,Total,97.94,Total,,201.28,Total,0.87,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009, Down,240.00,Total,240.00,Total,269.30,494.41,Total,774.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Blasting,,Total,240.00,Total,12.34,494.41,Total,59.94,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Breakdown Maintenance,,Total,240.00,Total,2.27,494.41,Total,2.27,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Bucket Teeth Change,,Total,240.00,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Cable Shifting,,Total,240.00,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Change Operators,,Total,240.00,Total,0.24,494.41,Total,1.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Clean & Remove,,Total,240.00,Total,,494.41,Total,0.28,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Daily Service,,Total,240.00,Total,23.86,494.41,Total,156.53,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Delay At Hopper,,Total,240.00,Total,,494.41,Total,7.71,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Fuel Filling,,Total,240.00,Total,2.12,494.41,Total,4.47,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Lightning,,Total,240.00,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Marching,,Total,240.00,Total,18.09,494.41,Total,119.97,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Meeting,,Total,240.00,Total,,494.41,Total,0.16,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Pit Closed,,Total,240.00,Total,,494.41,Total,0.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Scheduled Service,,Total,240.00,Total,15.55,494.41,Total,15.55,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Shift Change,,Total,240.00,Total,126.49,494.41,Total,411.51,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Shift Incharge Instruction,,Total,240.00,Total,0.42,494.41,Total,0.63,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Stuck in Mud,,Total,240.00,Total,,494.41,Total,0.99,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Tea/ Breakfast / Snacks,,Total,240.00,Total,23.73,494.41,Total,91.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Toilet Break,,Total,240.00,Total,,494.41,Total,2.09,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0009,Weather,,Total,240.00,Total,,494.41,Total,0.87,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010, Down,,Total,60.53,Total,269.30,494.41,Total,774.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Blasting,3.14,Total,60.53,Total,12.34,494.41,Total,59.94,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Breakdown Maintenance,,Total,60.53,Total,2.27,494.41,Total,2.27,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Bucket Teeth Change,,Total,60.53,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Cable Shifting,,Total,60.53,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Change Operators,,Total,60.53,Total,0.24,494.41,Total,1.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Clean & Remove,,Total,60.53,Total,,494.41,Total,0.28,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Daily Service,4.68,Total,60.53,Total,23.86,494.41,Total,156.53,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Delay At Hopper,,Total,60.53,Total,,494.41,Total,7.71,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Fuel Filling,0.52,Total,60.53,Total,2.12,494.41,Total,4.47,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Lightning,,Total,60.53,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Marching,7.02,Total,60.53,Total,18.09,494.41,Total,119.97,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Meeting,,Total,60.53,Total,,494.41,Total,0.16,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Pit Closed,,Total,60.53,Total,,494.41,Total,0.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Scheduled Service,6.19,Total,60.53,Total,15.55,494.41,Total,15.55,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Shift Change,31.78,Total,60.53,Total,126.49,494.41,Total,411.51,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Shift Incharge Instruction,,Total,60.53,Total,0.42,494.41,Total,0.63,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Stuck in Mud,,Total,60.53,Total,,494.41,Total,0.99,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Tea/ Breakfast / Snacks,7.19,Total,60.53,Total,23.73,494.41,Total,91.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Toilet Break,,Total,60.53,Total,,494.41,Total,2.09,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0010,Weather,,Total,60.53,Total,,494.41,Total,0.87,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011, Down,10.78,Total,57.49,Total,269.30,494.41,Total,774.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Blasting,3.18,Total,57.49,Total,12.34,494.41,Total,59.94,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Breakdown Maintenance,,Total,57.49,Total,2.27,494.41,Total,2.27,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Bucket Teeth Change,,Total,57.49,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Cable Shifting,,Total,57.49,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Change Operators,0.24,Total,57.49,Total,0.24,494.41,Total,1.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Clean & Remove,,Total,57.49,Total,,494.41,Total,0.28,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Daily Service,1.33,Total,57.49,Total,23.86,494.41,Total,156.53,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Delay At Hopper,,Total,57.49,Total,,494.41,Total,7.71,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Fuel Filling,0.80,Total,57.49,Total,2.12,494.41,Total,4.47,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Lightning,,Total,57.49,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Marching,2.25,Total,57.49,Total,18.09,494.41,Total,119.97,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Meeting,,Total,57.49,Total,,494.41,Total,0.16,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Pit Closed,,Total,57.49,Total,,494.41,Total,0.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Scheduled Service,2.79,Total,57.49,Total,15.55,494.41,Total,15.55,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Shift Change,31.40,Total,57.49,Total,126.49,494.41,Total,411.51,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Shift Incharge Instruction,,Total,57.49,Total,0.42,494.41,Total,0.63,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Stuck in Mud,,Total,57.49,Total,,494.41,Total,0.99,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Tea/ Breakfast / Snacks,4.73,Total,57.49,Total,23.73,494.41,Total,91.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Toilet Break,,Total,57.49,Total,,494.41,Total,2.09,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX0011,Weather,,Total,57.49,Total,,494.41,Total,0.87,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007, Down,5.93,Total,62.54,Total,269.30,494.41,Total,774.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Blasting,2.89,Total,62.54,Total,12.34,494.41,Total,59.94,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Breakdown Maintenance,2.27,Total,62.54,Total,2.27,494.41,Total,2.27,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Bucket Teeth Change,,Total,62.54,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Cable Shifting,,Total,62.54,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Change Operators,,Total,62.54,Total,0.24,494.41,Total,1.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Clean & Remove,,Total,62.54,Total,,494.41,Total,0.28,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Daily Service,6.43,Total,62.54,Total,23.86,494.41,Total,156.53,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Delay At Hopper,,Total,62.54,Total,,494.41,Total,7.71,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Fuel Filling,0.51,Total,62.54,Total,2.12,494.41,Total,4.47,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Lightning,,Total,62.54,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Marching,2.60,Total,62.54,Total,18.09,494.41,Total,119.97,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Meeting,,Total,62.54,Total,,494.41,Total,0.16,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Pit Closed,,Total,62.54,Total,,494.41,Total,0.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Scheduled Service,,Total,62.54,Total,15.55,494.41,Total,15.55,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Shift Change,31.27,Total,62.54,Total,126.49,494.41,Total,411.51,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Shift Incharge Instruction,0.42,Total,62.54,Total,0.42,494.41,Total,0.63,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Stuck in Mud,,Total,62.54,Total,,494.41,Total,0.99,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Tea/ Breakfast / Snacks,10.22,Total,62.54,Total,23.73,494.41,Total,91.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Toilet Break,,Total,62.54,Total,,494.41,Total,2.09,"1,650.81"
